"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSMUSG00000050359"	97.9911514679314	-1.00541983147748	1.0407482888861	-0.966054753309818	0.334016783802281	0.868028507444563
"ENSMUSG00000074435"	40.3807296423376	0.805736882349282	0.468093750519349	1.7213151883684	0.0851936448519948	0.63579757413688
"ENSMUSG00000091421"	11.0817170490724	-0.376887265369652	0.67936270564868	-0.554765903744726	0.579054791644712	0.946496774104485
"ENSMUSG00000102439"	7.79728975859801	0.14999653413994	0.807379482995484	0.185781949255674	0.852615760502541	0.982031444137947
"ENSMUSG00000081640"	6.40506132467173	0.526575850450287	0.872639895764451	0.603428576903415	0.546223616265934	0.937029123785463
"ENSMUSG00000102476"	6.32777880129518	0.278592162022781	0.870021537242391	0.320212948872281	0.748806907808401	0.97241061420296
"ENSMUSG00000041991"	17.5623397764291	-0.457961371481108	0.722136307945193	-0.634175800942923	0.525966098340395	0.930830561883871
"ENSMUSG00000057829"	7.00388953811549	1.28432056316612	0.873121337849238	1.4709531281526	0.141303793245115	0.719824147908385
"ENSMUSG00000052415"	536.579449532368	-0.103513519614212	0.147698179274202	-0.700844926612393	0.483399797204763	0.917388270079763
"ENSMUSG00000027908"	52.6031728543373	-0.552689894548359	0.327229061061086	-1.68900003183148	0.0912194238545019	0.64880486050682
"ENSMUSG00000027907"	1200.27018506884	-0.0175733391059636	0.195937293066188	-0.0896885877668384	0.928534685033883	0.991743387719769
"ENSMUSG00000041959"	2241.99493935762	-0.17636279736433	0.163997931618576	-1.07539647374646	0.282197259879704	0.837668111308981
"ENSMUSG00000028145"	550.517578439364	0.00364683364092827	0.185278428984309	0.0196829909499994	0.984296259407997	0.9988717029981
"ENSMUSG00000091648"	7.33736961498497	0.182368826343984	0.812936113155836	0.224333528050593	0.822497789339188	0.978147210101164
"ENSMUSG00000028150"	797.71377589253	0.0655769210781308	0.152647852875488	0.429596092200658	0.667489480219056	0.963893088169919
"ENSMUSG00000044505"	16.8462795529888	0.132531971875326	0.621244647793524	0.213332979762546	0.831067251446831	0.979876351558072
"ENSMUSG00000041912"	86.3227745212349	0.0324412161889861	0.25965356141339	0.124940385998931	0.900570745452175	0.989371608226314
"ENSMUSG00000028140"	1083.07758438509	0.00762369948623054	0.140135894169491	0.0544021896132467	0.956614734381106	0.995493604289785
"ENSMUSG00000028137"	9.3148086071852	-1.66876054102636	0.841463226010579	-1.98316514547884	0.0473489857592788	0.542951505083566
"ENSMUSG00000028136"	2122.51452344057	0.0601410658441325	0.112988038875144	0.532278163625716	0.594533353769547	0.951339410516819
"ENSMUSG00000005968"	625.190927254754	-0.119644680868012	0.133794054863094	-0.894245121656859	0.371190755057582	0.881444287816556
"ENSMUSG00000085006"	29.7618823401942	0.51544889894223	0.430415424032601	1.19756140268613	0.231087809772213	0.809923700433528
"ENSMUSG00000068877"	550.497990401444	0.138132865986124	0.168837990994841	0.818138531335316	0.413278089358697	0.898844701002974
"ENSMUSG00000081355"	28.7979567457286	0.368123711641813	0.40395060800391	0.911308720293471	0.36213273301817	0.881377060510679
"ENSMUSG00000068876"	947.42616228286	-0.00286466633803519	0.129975914653676	-0.0220399782965033	0.98241606520556	0.998393150190395
"ENSMUSG00000038902"	1232.37653101831	0.0411427603874637	0.118636591714531	0.346796547278292	0.728744171223618	0.971168778524211
"ENSMUSG00000005779"	2637.70198142352	0.209043671367494	0.144929173804659	1.44238503456351	0.149193783306889	0.733209753017091
"ENSMUSG00000068874"	5124.85316714132	0.203804113497425	0.138246830944795	1.47420459553831	0.140426512916166	0.719427318486326
"ENSMUSG00000005774"	270.831239582955	-0.0318012103875864	0.181050678638889	-0.17564811480776	0.860570399795931	0.983662693173979
"ENSMUSG00000038861"	899.693726230916	0.04802300622856	0.117994540619135	0.406993458990357	0.684012792329631	0.966686186222512
"ENSMUSG00000084846"	66.4536617747434	0.374578148029758	0.323071772948381	1.1594270357058	0.246282161903588	0.819403271797988
"ENSMUSG00000086288"	24.667109677213	0.103678299164636	0.430219896273464	0.240989085029982	0.809563576147696	0.978147210101164
"ENSMUSG00000019338"	689.613519022682	0.00900145170666406	0.136218756406722	0.0660808536512219	0.947313454101958	0.99456405503422
"ENSMUSG00000085956"	19.5182496002905	0.527672415040872	0.572361333117862	0.921921842914244	0.356569344721139	0.878362608640293
"ENSMUSG00000005625"	2072.92725473783	0.141090593169351	0.13937464033884	1.01231180095848	0.31138899417206	0.855242973482234
"ENSMUSG00000028126"	516.342426912421	-0.076598205145486	0.138339778047769	-0.553696169145483	0.579786797455408	0.946551431234177
"ENSMUSG00000008958"	923.671557117012	0.267414692486253	0.131002751699857	2.04129065242029	0.0412219456423937	0.519500845316391
"ENSMUSG00000005628"	107.412489200528	0.106985534502964	0.317519242140913	0.336941892975054	0.736160703900197	0.97241061420296
"ENSMUSG00000092607"	458.085922205665	0.0169310926652218	0.161740579575438	0.104680548998064	0.916629296801814	0.99051116817125
"ENSMUSG00000053769"	37.4616620992108	0.0569990889003196	0.400803710344423	0.142211979153932	0.886912569964368	0.987252558724701
"ENSMUSG00000013707"	45.5636360533362	0.320077453942352	0.35833197610827	0.89324278960145	0.371727167919419	0.881444287816556
"ENSMUSG00000038777"	115.013425840221	0.0243058935355005	0.261409084420181	0.0929802940452977	0.925919216467343	0.991275540895806
"ENSMUSG00000038766"	1216.09883320893	-0.108114653629431	0.144109903801116	-0.750223619458094	0.453120035669379	0.912657021573269
"ENSMUSG00000097167"	25.0593467967609	0.210496450234367	0.467326802160435	0.450426659162817	0.652402825852659	0.95996706075451
"ENSMUSG00000053192"	466.159713911521	0.185508451254731	0.17041496199395	1.08856903809489	0.276343976604411	0.834287814586866
"ENSMUSG00000046722"	2706.18664848025	-0.0241303522439495	0.105509416822339	-0.228703304128589	0.819099526527859	0.978147210101164
"ENSMUSG00000068860"	38.9343217923185	-0.468853903602209	0.474233922850563	-0.988655347099561	0.322831796867256	0.862900134500721
"ENSMUSG00000015711"	737.28927587349	-0.0247633272106112	0.124498904957079	-0.198903976056242	0.842337859217723	0.980669531050724
"ENSMUSG00000038712"	3012.99246031883	0.0376753031295802	0.102905600179591	0.366115187743226	0.714279124954466	0.968915058698106
"ENSMUSG00000015702"	99.5113003033293	-0.310042082947023	0.330271332043993	-0.938749606356159	0.347859317739949	0.874141498122094
"ENSMUSG00000093424"	14.9798963220546	0.892416353463995	0.605920193080882	1.47282821014165	0.140797363598889	0.719427318486326
"ENSMUSG00000015714"	5509.70732045941	0.0771873439177917	0.109477646868417	0.705051178260751	0.480778387578136	0.916658590629159
"ENSMUSG00000015697"	980.357593440404	0.0583909732492757	0.152344568939052	0.383282276853832	0.701510478771616	0.967851208185425
"ENSMUSG00000015522"	1225.02146337483	-0.0765493464967975	0.122803362899473	-0.623348943297757	0.533055241631976	0.93401098579692
"ENSMUSG00000105395"	6.43483587862276	0.165962903285544	0.894889267517006	0.185456356791529	0.85287110864982	0.982031444137947
"ENSMUSG00000028111"	73.6923561232419	-0.643982788855673	0.457944729031984	-1.40624566247752	0.159651189198354	0.750466283996278
"ENSMUSG00000038642"	205.325988168993	-0.0496228708787461	0.257056611285613	-0.193042577783034	0.846925622929119	0.981280729260075
"ENSMUSG00000046519"	772.514203159733	-0.17020012628379	0.131326942719046	-1.29600311070902	0.194974413187259	0.783859266316452
"ENSMUSG00000060438"	17.7964136905506	0.250925248946749	0.516341367679125	0.485967742764093	0.626990036739202	0.9560679101469
"ENSMUSG00000038619"	1477.76818464947	-0.0866480818655187	0.117930405121125	-0.734739118181806	0.462498391648704	0.91363178860644
"ENSMUSG00000106383"	53.1756597577182	0.224744753222558	0.335992234844308	0.668898652752199	0.503560129686345	0.925072477494666
"ENSMUSG00000038612"	2987.13101776466	0.086438631138168	0.10709240982845	0.807140592658558	0.419585487604265	0.899355901963399
"ENSMUSG00000015850"	101.653162439754	-0.566099853247288	0.308475550775582	-1.83515306747642	0.0664830128342176	0.592464249567504
"ENSMUSG00000028108"	2306.61150907873	-0.266768061921216	0.261311769328531	-1.02088039358773	0.307311109318532	0.852869148143812
"ENSMUSG00000028107"	983.480975533615	0.12970082779565	0.133431421789368	0.972041113377278	0.331030095545845	0.866429057796307
"ENSMUSG00000028106"	1041.92557062942	0.0331178147212949	0.143011553991576	0.231574399389057	0.816868593363348	0.978147210101164
"ENSMUSG00000015748"	638.609115779685	0.112370256045989	0.145298385743701	0.773375805043045	0.439300004697304	0.907257938772323
"ENSMUSG00000097189"	20.3290777316946	0.422462905550392	0.610521652180677	0.691970389651912	0.488955924326315	0.920114620537217
"ENSMUSG00000054312"	1426.62076700721	0.151821725834107	0.159901769028864	0.949468706670161	0.342382280508112	0.872465928609732
"ENSMUSG00000080727"	42.9483326584065	-0.0554867932245947	0.363447411710812	-0.152668010382598	0.878660089000799	0.9860165881385
"ENSMUSG00000038550"	143.52081617984	0.892557192706847	0.435993635535944	2.04717940804267	0.0406404724931648	0.517956872035013
"ENSMUSG00000038543"	20.9427062517658	-0.338256401916071	0.524429793254398	-0.644998446440255	0.518928192477918	0.929516738547528
"ENSMUSG00000015750"	645.321442130172	0.299963560641349	0.129561401590104	2.3152231834474	0.0206007211341951	0.427988697273074
"ENSMUSG00000038526"	2567.8097921607	0.341085480739405	0.260559890690081	1.30904829533071	0.190517991845861	0.779440372826738
"ENSMUSG00000015749"	1805.75572512956	-0.115010514986387	0.122396289074063	-0.939656878949919	0.347393590459763	0.873805041334193
"ENSMUSG00000106262"	18.689304028578	-0.216936768857475	0.517176385666575	-0.419463793919885	0.674877209920905	0.96524496402122
"ENSMUSG00000015745"	340.266986888975	0.0740042543707582	0.181074828349904	0.408694322922424	0.682764000503924	0.966686186222512
"ENSMUSG00000015747"	367.008273292553	-0.13767262512359	0.14501468786755	-0.949370213100996	0.342432354475012	0.872465928609732
"ENSMUSG00000105995"	5.94271901291241	-0.192333690210881	0.846485049050846	-0.227214515396986	0.820256941197895	0.978147210101164
"ENSMUSG00000038495"	1325.57578958863	-0.0613834682328179	0.116218773835159	-0.52817170760967	0.597380164353899	0.952684027615519
"ENSMUSG00000045934"	1079.62870857092	0.238843419001799	0.114482433678949	2.08628879843351	0.0369524707286234	0.503330035116289
"ENSMUSG00000097204"	121.127189099827	0.136920403227092	0.243383209326461	0.562571278462492	0.573726854337053	0.945712681978045
"ENSMUSG00000068856"	345.80973166439	0.228212121618755	0.145456239157851	1.56894006706097	0.116661904675488	0.688535435436409
"ENSMUSG00000038486"	809.023660340682	-0.339719722790583	0.151682946074232	-2.23966986126659	0.0251123635803157	0.455029021965492
"ENSMUSG00000015943"	355.25395191984	0.16152943054974	0.173788405279635	0.929460341671417	0.352650568691468	0.875783711079515
"ENSMUSG00000068854"	236.796087879498	0.257332735209693	0.191723552020598	1.34220721709791	0.179528817065787	0.769350772395163
"ENSMUSG00000081058"	37.3709669158179	-0.456470793535401	0.363379056446509	-1.25618355113593	0.209049429060397	0.796143626159148
"ENSMUSG00000093577"	28.5296475860234	-0.193640786429826	0.415502072080511	-0.466040483168289	0.641186523406482	0.956480134078244
"ENSMUSG00000093553"	11.8928626641361	-1.03136712552866	0.783288174515594	-1.31671479167484	0.187934243590043	0.776817287897481
"ENSMUSG00000093507"	17.9326075904175	-0.570628689703279	0.729005233115427	-0.782749785299454	0.433774060439405	0.90611352890468
"ENSMUSG00000091405"	27.8698393136681	-0.432370623035302	0.574023639094671	-0.753227904894685	0.451312973490063	0.912584077854951
"ENSMUSG00000093656"	12.2339501368405	0.398480936700096	0.640182782659288	0.622448693550968	0.533646870412902	0.93401098579692
"ENSMUSG00000050936"	217.055610108566	0.837432656341437	0.18611360437887	4.49957787414982	6.80885337444527e-06	0.00320420959340111
"ENSMUSG00000015947"	26.6854960318684	0.450416018603204	0.535542286308087	0.841046599155176	0.400321829308536	0.891994528063102
"ENSMUSG00000106641"	14.2691646726134	-3.84538415154662	1.08000069223168	-3.56053859891573	0.000370094901733984	0.0506532155505646
"ENSMUSG00000074398"	22.1322393653718	0.158096021402287	0.461074318053935	0.342886201230131	0.731684073003973	0.972006033352039
"ENSMUSG00000038393"	9233.82185965593	0.178125553603062	0.185504252031431	0.960223561737445	0.336942710915581	0.869456465681861
"ENSMUSG00000087610"	18.5325195164541	0.115392836399148	0.567029103432833	0.203504257013533	0.838740918684235	0.980601325005352
"ENSMUSG00000028104"	422.766173083309	0.327917779723064	0.160876042734901	2.03832574539033	0.0415173668073629	0.520072223632952
"ENSMUSG00000049288"	166.063180465356	-0.350353092555094	0.258464803725774	-1.3555156737194	0.17525331830668	0.766699858947042
"ENSMUSG00000045327"	8.68725356760544	-1.09922690677288	0.784784956715347	-1.40067275419447	0.161311953764816	0.753019769156296
"ENSMUSG00000038374"	941.757788324685	0.0747120122341767	0.150744780895363	0.495619230001978	0.620163082747592	0.953801211395718
"ENSMUSG00000028102"	461.421334321833	-0.0441406576915497	0.149183447882948	-0.295881737001971	0.767320398701937	0.973141498294398
"ENSMUSG00000090210"	52.1724620961423	-0.741063105960981	0.399207114669027	-1.85633742167992	0.0634054783135823	0.58045015162781
"ENSMUSG00000038354"	15.8415328046565	-0.057129063509173	0.570563615586527	-0.100127421287538	0.920243165681331	0.990965242016524
"ENSMUSG00000028101"	508.820373034555	0.0204304528198289	0.133037099736221	0.15356958968842	0.877949116366129	0.9860165881385
"ENSMUSG00000028100"	35.2983826182401	0.1253672075046	0.373276004528955	0.335856594004224	0.736979010559514	0.97241061420296
"ENSMUSG00000028099"	855.10381484775	0.182363650065914	0.118109510527718	1.54402172400093	0.12258306993505	0.695738424653112
"ENSMUSG00000104795"	8.99727205780529	-0.165460088495854	0.701558682715419	-0.235846398273387	0.813551862912555	0.978147210101164
"ENSMUSG00000028098"	811.402279989986	-0.20638687278569	0.135839199649335	-1.51934694343365	0.128675189348185	0.703672235216895
"ENSMUSG00000038304"	16.4849417166142	-0.0198232109122555	0.563998786533152	-0.0351476126998551	0.97196203540165	0.996226742083441
"ENSMUSG00000038298"	16569.081133048	0.0418983263385769	0.14313087072871	0.29272739085051	0.769730531654496	0.973141498294398
"ENSMUSG00000087223"	45.5676638117476	-0.654557589644563	0.352686675944375	-1.85591811171171	0.0634652309879719	0.580602869203589
"ENSMUSG00000028096"	793.841350293873	0.0203894191208259	0.124991948876936	0.16312585973758	0.870419339374245	0.98426664922959
"ENSMUSG00000057123"	163.163715539523	0.471683186848401	0.19756629581545	2.38746788717954	0.016964884804059	0.397567394627557
"ENSMUSG00000028093"	2214.60275299221	0.205639845116068	0.127442944283134	1.613583602237	0.106617775981309	0.670215596117096
"ENSMUSG00000038256"	507.410171041575	-0.0532316034360717	0.149638851010696	-0.355733842358004	0.722039898179148	0.970482411466178
"ENSMUSG00000028089"	312.561627015119	-0.0572390088442017	0.165461348788743	-0.345935828900338	0.729390941528498	0.971168778524211
"ENSMUSG00000105004"	9.5046800781583	0.100843424857327	0.781229018426499	0.129083050525234	0.897291933517531	0.98912001591014
"ENSMUSG00000028088"	108.072028268465	-0.735705206304991	0.271640238340174	-2.70838080101987	0.00676123948011297	0.263308272265415
"ENSMUSG00000038205"	277.989998798274	0.0329124494182704	0.1732415421807	0.189980122573262	0.849324706748797	0.981884513791709
"ENSMUSG00000038170"	4180.3158784616	-0.154750004758709	0.171008111418153	-0.904927862634019	0.365503604975635	0.881377060510679
"ENSMUSG00000105245"	10.1445649925056	0.0889693424585741	0.746190085861667	0.119231472173523	0.905091973300984	0.989567421707289
"ENSMUSG00000027879"	1074.08025948604	-0.0691920835135916	0.112397725023068	-0.61560039137261	0.53815829291443	0.93435502145832
"ENSMUSG00000027878"	1956.14509170677	0.071059186785053	0.177470952831305	0.400398970374595	0.688862682482349	0.96705568425136
"ENSMUSG00000027875"	656.828013252841	0.0476227060235838	0.483772131664275	0.0984403666655043	0.921582622356408	0.990965242016524
"ENSMUSG00000053398"	230.77012663776	-0.0279921100365098	0.278466796705869	-0.100522253883204	0.919929716272711	0.990965242016524
"ENSMUSG00000050064"	1027.83719514088	-0.115169684156533	0.209707527788658	-0.549191940656513	0.582873734668006	0.9477765167136
"ENSMUSG00000090817"	6443.33715514856	0.714959451671098	0.202221388184528	3.53552835379952	0.000406960569366151	0.0540915834641482
"ENSMUSG00000106107"	637.334605329104	1.12787193833257	0.216694561560579	5.20489268493828	1.94108747032046e-07	0.000135192860132879
"ENSMUSG00000095388"	75.1276163118802	0.314920450435074	0.342113797362784	0.920513738009598	0.357304357265483	0.878974776590363
"ENSMUSG00000105641"	7.74958010563001	0.71139599752558	1.01025102813571	0.704177454625682	0.481322269453557	0.917107138366243
"ENSMUSG00000038092"	259.957498256597	1.43217073951253	1.11192885795763	1.28800572920026	0.197743968850685	0.786602311751734
"ENSMUSG00000063730"	11103.4684404185	0.662050014611063	0.225922563052238	2.93042892957081	0.00338494413211131	0.193241466322368
"ENSMUSG00000062410"	498.624626109533	0.0715412598426158	0.248321296826669	0.288099574047217	0.773270518669237	0.973679904331551
"ENSMUSG00000027871"	20.4480785487588	0.281869212616911	0.556764408549427	0.506262987160552	0.612672042652672	0.953801211395718
"ENSMUSG00000027870"	34391.2834072118	-0.187215179607583	0.139908479036933	-1.33812604422754	0.180855352114472	0.769350772395163
"ENSMUSG00000085121"	61.241639329869	0.0552048690996982	0.392160906923351	0.140770964481904	0.888050881599812	0.987410123068733
"ENSMUSG00000065709"	8.63503155025282	-1.03299383585408	0.782368219955762	-1.3203422755496	0.186720766865239	0.775938423068624
"ENSMUSG00000004233"	390.265820455714	-0.323684990314237	0.155387499310503	-2.08308256295079	0.0372436984963483	0.50397353165047
"ENSMUSG00000106197"	5.7847198458296	-0.479614947522911	0.885723437364471	-0.541495152200146	0.588166338166571	0.949152018267656
"ENSMUSG00000033285"	454.360592463283	-0.146180696852894	0.139182891585189	-1.05027776897005	0.293590423124249	0.843110173022561
"ENSMUSG00000027865"	471.515172166606	-0.251581148364611	0.140098039966268	-1.79575066450027	0.072534180235101	0.610555827523611
"ENSMUSG00000044468"	190.059060970106	-0.115878179960446	0.204293433238413	-0.567214413716443	0.570568516427368	0.9445427343533
"ENSMUSG00000104943"	20.0587909986731	-0.169621827780015	0.493288046365372	-0.34385959487528	0.730951879588504	0.971612028119945
"ENSMUSG00000008763"	1887.35803295942	-0.135689611261608	0.129830996978389	-1.04512492717123	0.29596523462475	0.844672457840705
"ENSMUSG00000051076"	23.78007983407	-0.334797526583699	0.461257033980149	-0.725837227228294	0.46793856224356	0.913834258163399
"ENSMUSG00000033233"	72.7359790294325	0.063131216601499	0.317991278840462	0.198531283095887	0.842629411460931	0.980669531050724
"ENSMUSG00000033222"	226.988685814677	0.0844842298197991	0.185083283443412	0.456466020312578	0.64805490013427	0.957657581014184
"ENSMUSG00000027864"	559.077230445896	-0.127441079401436	0.136736823252143	-0.932017260386651	0.351327605371646	0.87449451437976
"ENSMUSG00000027863"	6.37236006953813	0.352994733471474	0.947635785528027	0.372500425651173	0.709520295136577	0.968241164939595
"ENSMUSG00000042035"	247.948879217203	-0.258667243937544	0.173059934700317	-1.49466856315109	0.135000962624879	0.711337621877153
"ENSMUSG00000033161"	122886.816981645	-0.0561181296537617	0.165457761099221	-0.339168917075512	0.734482483500564	0.97241061420296
"ENSMUSG00000104737"	185.411199651774	-0.268404955077353	0.209202306017061	-1.28299233496721	0.199494761499	0.789192372449219
"ENSMUSG00000104693"	54.9499181174149	-0.273989645512908	0.334099223426436	-0.820084652406373	0.41216785081926	0.898093682701158
"ENSMUSG00000044313"	52.6361051445891	-0.211820544574528	0.315171528294084	-0.672080202552053	0.501532639198519	0.923659666505954
"ENSMUSG00000033147"	67.6998507308252	-0.402775567356617	0.298203648162332	-1.35067283662928	0.176800257326129	0.767659147544411
"ENSMUSG00000027861"	13.8136958013959	-0.115636877046194	0.670863704449851	-0.172370149523923	0.863146538145096	0.983726010825319
"ENSMUSG00000027860"	732.928506304982	0.145930457195218	0.13968064736569	1.04474356288717	0.296141505152457	0.84499844428875
"ENSMUSG00000027859"	54.957256225738	0.227489663566615	0.312948561376647	0.726923500034315	0.46727282032928	0.913834258163399
"ENSMUSG00000027858"	104.359117823923	0.428703604206175	0.24014284517294	1.78520248603468	0.0742284788824425	0.61080636781715
"ENSMUSG00000027855"	12.7507007922277	0.145270547475461	0.808483830629726	0.179682687484684	0.857401685612777	0.983152002622949
"ENSMUSG00000027854"	1015.69677297851	-0.166329537769608	0.113275119482478	-1.46836779806123	0.142004343780945	0.720652728761806
"ENSMUSG00000068823"	4866.26300052562	-0.0697592205511904	0.0951403130651725	-0.733224626908726	0.463421437377438	0.91363178860644
"ENSMUSG00000027852"	836.541634394957	-0.221795431785921	0.137373900000998	-1.61453836416023	0.106410702379589	0.67002339270095
"ENSMUSG00000104671"	12.5763032937934	-0.0318213673849644	0.699702092260186	-0.0454784510964868	0.963725950657672	0.996226742083441
"ENSMUSG00000007379"	46.7294963131774	-0.309398487455602	0.377339392993072	-0.81994748812585	0.412246043402901	0.898151665131546
"ENSMUSG00000005687"	884.282818750346	0.0916442591254307	0.165038206771274	0.555291171167656	0.578695516752976	0.946496774104485
"ENSMUSG00000033014"	903.361643700685	-0.261682628382449	0.120125198802172	-2.17841577780362	0.0293750962879666	0.47403074751258
"ENSMUSG00000027848"	445.479211916274	-0.453760473014224	0.692182806430398	-0.655550049493828	0.512113673582	0.927952621494658
"ENSMUSG00000008730"	3072.60570958169	-0.249391053311445	0.156605325531729	-1.59248130588583	0.11127660025016	0.676518213532046
"ENSMUSG00000027845"	186.086410350538	-0.115257682922139	0.24992377128748	-0.461171349681507	0.644675675108767	0.956896247987359
"ENSMUSG00000032952"	57.4853209195272	-0.0686550970889254	0.338577844848959	-0.202774924979373	0.83931095773748	0.980601325005352
"ENSMUSG00000044165"	14.5512771331882	-0.628603437119582	0.66521336015021	-0.944965141676708	0.344676672574677	0.872895592581506
"ENSMUSG00000027843"	77.6876154602849	0.437214692050026	0.371769729466063	1.1760362864345	0.239580376135759	0.816315587942412
"ENSMUSG00000044098"	280.385647575324	-0.352440882740868	0.232799103483071	-1.51392714777571	0.130044317823336	0.705900827422787
"ENSMUSG00000089998"	16.9799330884139	-0.194548118889636	0.560541588788655	-0.347071694198568	0.728537458046821	0.971168778524211
"ENSMUSG00000058388"	497.663557664455	0.0769979101112281	0.179472084961791	0.429024436461082	0.667905441400064	0.963893088169919
"ENSMUSG00000052539"	949.019313863671	-0.369073030372424	0.173953924026055	-2.12167119792679	0.033865358908589	0.494324064526658
"ENSMUSG00000032913"	481.808956756699	-0.298372963719713	0.147837894057951	-2.01824414248457	0.0435658409179087	0.527279531105191
"ENSMUSG00000105304"	4.969396443342	-0.0871357461141156	0.935019719222164	-0.0931913459393168	0.925751549410751	0.991214106472504
"ENSMUSG00000104973"	25.6275835296103	-0.0566583672094876	0.455689777339275	-0.124335392249328	0.901049725746506	0.98938415584195
"ENSMUSG00000032902"	666.717327559305	-1.06440046316131	0.206287921383984	-5.15978083457461	2.47239098299475e-07	0.000165574122291941
"ENSMUSG00000055865"	15.4526622212031	0.729774860361661	0.600663008844184	1.21494889749565	0.224385582535382	0.808233711854795
"ENSMUSG00000002228"	47.8117006050832	0.614726951278261	0.371828380290856	1.65325452241543	0.0982790743136622	0.662449295315272
"ENSMUSG00000002233"	1383.32353411827	-0.0478056798131641	0.15659627096222	-0.305279809789964	0.760153051898737	0.973141498294398
"ENSMUSG00000002227"	698.176384158243	0.339447848425729	0.151814299860387	2.23594120407561	0.0253556227977954	0.455453832782078
"ENSMUSG00000070372"	246.568355969111	-0.768646031886806	0.242454101512008	-3.17027440283883	0.0015229504156326	0.124559884654136
"ENSMUSG00000106251"	9.47745098362456	-0.269948593124519	0.71757421919138	-0.376196058755732	0.706771145239874	0.968161370538643
"ENSMUSG00000105655"	18.0710611091326	-0.959226545013681	0.557417507911522	-1.72084036005187	0.0852797963725709	0.63579757413688
"ENSMUSG00000045576"	467.161708027496	-0.260011873822782	0.150014899575647	-1.73324032851595	0.0830529617987823	0.632597625039544
"ENSMUSG00000027840"	50.8544290796837	0.641974951447487	0.306870619011198	2.0920052676143	0.0364380444881961	0.503330035116289
"ENSMUSG00000062127"	579.946429347765	-0.066456422637586	0.154227742987711	-0.43089797821188	0.666542553598371	0.96380097305706
"ENSMUSG00000040896"	95.4698128621301	-0.518119975376191	0.438324184714319	-1.1820474284664	0.237186882343246	0.814374455731391
"ENSMUSG00000027905"	362.974686083608	-0.0673500259539704	0.160745194867432	-0.418986247206422	0.67522618336049	0.96524496402122
"ENSMUSG00000048458"	26.8277271208041	-0.331190417213775	0.437827247019345	-0.756440855311003	0.449384920578789	0.91175602856186
"ENSMUSG00000106317"	20.609545570793	-0.0347697472351967	0.546735539928558	-0.0635951839526291	0.949292566630489	0.99456405503422
"ENSMUSG00000068798"	722.637717188891	-0.280097278163679	0.134155559146736	-2.08785442768955	0.0368109681226379	0.503330035116289
"ENSMUSG00000105677"	20.1229621767072	-0.191238138111836	0.50098902702147	-0.381721211038901	0.702668165218569	0.968116971756685
"ENSMUSG00000074342"	17.6648349135224	-0.349573959436309	0.588875364950849	-0.59362979034704	0.552759751482274	0.93886731935631
"ENSMUSG00000000563"	10634.0559113028	-0.130739294055783	0.11514879712476	-1.1353943533959	0.256210124502181	0.823974586599793
"ENSMUSG00000000561"	410.544183033827	0.13511825505796	0.156889372705183	0.861232680889522	0.389109904026357	0.888912302016227
"ENSMUSG00000074340"	31.6310367109447	-0.030882067538791	0.418892358737611	-0.0737231579775249	0.94123067152724	0.993014326989355
"ENSMUSG00000091575"	12.2674234510251	-0.556279689562523	0.669238735844617	-0.831212629765768	0.405853521247236	0.895380537207777
"ENSMUSG00000027901"	266.30311485168	-0.290859869087453	0.179522864809513	-1.62018286303573	0.10519300152454	0.668538358857733
"ENSMUSG00000040774"	964.042599667732	-0.224785891192084	0.110223978263974	-2.03935563506651	0.0414145467883245	0.519705754897883
"ENSMUSG00000027900"	2622.38802749739	-0.186099073821481	0.125763027711502	-1.47975980864893	0.13893735807251	0.718069836378313
"ENSMUSG00000105272"	68.0553149768916	-0.129596563066374	0.317616977714305	-0.408027820171959	0.683253250459705	0.966686186222512
"ENSMUSG00000056260"	472.7572852084	-0.125056835079087	0.139269557001221	-0.897948107051065	0.36921321570372	0.881444287816556
"ENSMUSG00000102780"	21.0583586866616	0.182408329406092	0.597845306486765	0.305109578392467	0.760282696311834	0.973141498294398
"ENSMUSG00000040747"	47.6522060240868	-0.137447922597073	0.393741825935656	-0.349081335899362	0.7270282480739	0.971168778524211
"ENSMUSG00000056145"	11.686378651234	-0.208218997532107	0.646047544217984	-0.322296709267966	0.747227925870106	0.97241061420296
"ENSMUSG00000040724"	9.64473242386165	0.197625913459983	0.747606031423235	0.264344996098758	0.791514091092949	0.97485643159132
"ENSMUSG00000046213"	31.0331503524524	0.399612036443668	0.439394944077497	0.909459796545106	0.363107470187877	0.881377060510679
"ENSMUSG00000094613"	40.8665495259501	0.130173016913255	0.372800941203642	0.349175665954524	0.726957433618697	0.971168778524211
"ENSMUSG00000070368"	302.03499088432	0.208295306623055	0.223431180318107	0.932257110786854	0.351203667032477	0.87449451437976
"ENSMUSG00000087260"	1759.1490949481	0.0762092650367506	0.133236742076193	0.571983852571008	0.567332914175131	0.942505553059573
"ENSMUSG00000027896"	7057.08311637288	-0.0581178640719751	0.109607632399201	-0.530235557504831	0.595948620618857	0.951637690958872
"ENSMUSG00000048109"	488.597939910458	0.0212549294853869	0.158098839084732	0.134440768878736	0.893054045331697	0.98842213560358
"ENSMUSG00000027894"	1173.10580186675	-0.0188062504608985	0.128989437482526	-0.145796825134974	0.884081782298323	0.98696481772423
"ENSMUSG00000014601"	1306.45254545194	-0.0369241586624614	0.105957974373222	-0.348479280402257	0.727480271683164	0.971168778524211
